obj,endobj,stream,endstream,xref,trailer,startxref,Page,Encrypt,ObjStm,JS,Javascript,AA,OpenAction,AcroForm,JBIG2Decode,RichMedia,Launch,EmbeddedFile,XFA,Colors,Malicious
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
153,153,26,26,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,no
54,54,14,14,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,no
9,9,2,2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
56,56,23,23,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,2,2,0,1,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,yes
15,15,2,2,1,1,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,yes
47,47,11,11,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,no
60,60,17,17,2,2,2,11,0,2,0,0,0,0,0,0,0,0,0,0,0,no
124,124,47,47,2,2,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,no
237,237,231,231,0,0,3,2,0,23,0,0,0,0,2,0,0,0,9,0,0,no
75,75,28,28,3,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,no
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
128,128,36,36,2,2,2,34,0,0,0,0,0,1,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
7,7,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,yes
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
24,24,12,12,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,no
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
35,35,10,10,1,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,no
85,85,17,17,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,no
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
14,14,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,yes
46,46,40,40,0,0,4,2,0,13,0,0,0,0,2,0,0,0,0,0,0,no
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
49,49,18,18,2,2,2,12,0,2,0,0,0,0,0,0,0,0,0,0,0,no
33,33,8,8,2,2,2,7,0,0,0,0,0,1,0,0,0,0,0,0,0,no
13,13,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,yes
210,210,33,33,2,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
6,6,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
30,30,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
298,298,33,33,2,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,no
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
12,12,3,3,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
36,36,33,33,0,0,2,1,0,5,0,0,0,0,1,0,0,0,0,0,0,no
5,5,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
48,48,28,28,0,0,6,3,0,9,0,0,0,0,0,0,0,0,0,0,0,no
61,61,16,16,2,2,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,no
53,53,17,17,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,no
210,210,154,154,2,2,2,5,0,9,0,0,0,0,0,0,0,0,0,0,0,no
13,13,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,yes
9,9,2,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
457,457,48,48,4,4,4,4,0,0,1,2,0,0,3,0,0,0,0,0,0,no
141,141,25,25,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,no
66,66,34,34,2,2,2,4,0,3,0,0,0,0,1,0,0,0,0,0,0,no
796,796,246,246,0,0,2,1,0,14,0,0,0,0,2,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,7,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
20,20,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
25,25,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
1539,1539,236,236,7,7,7,15,0,0,0,0,0,0,3,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,7,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
75,75,67,67,0,0,4,4,0,14,0,0,0,0,2,0,0,0,0,0,0,no
43,43,16,16,2,2,2,5,0,4,0,0,0,0,0,0,0,0,0,0,0,no
9,9,2,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
26,26,5,5,2,2,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,2,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
30,30,10,10,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
35,35,33,32,0,0,2,1,0,6,0,0,0,0,1,0,0,0,9,0,0,yes
10,10,2,2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
55,55,22,22,2,2,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,no
44,44,38,38,0,0,3,2,0,13,0,0,0,0,2,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
29,29,10,10,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,no
29,29,8,8,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,no
8,7,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
95,95,88,88,0,0,3,3,0,26,0,0,0,0,2,0,0,0,8,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,2,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
118,118,46,46,2,2,2,13,0,0,0,0,0,0,0,0,0,0,1,0,0,no
46,46,8,8,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,2,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
4,4,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
46,46,34,34,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
113,113,107,107,0,0,2,4,0,8,0,0,0,0,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
46,46,31,31,2,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,no
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
1302,1302,11,11,2,2,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,no
31,31,19,19,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
32,32,10,10,4,4,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
195,195,25,25,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,no
27,27,6,6,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
15,15,5,5,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,no
11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
36,36,23,23,2,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,2,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
9,9,2,2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
820,820,74,74,2,2,2,34,2,25,0,0,0,0,0,0,0,0,0,0,0,no
44,44,10,10,2,2,2,4,0,0,0,0,0,0,0,4,0,0,0,0,0,no
10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
238,238,76,76,2,2,2,68,0,0,0,0,0,0,0,0,0,0,0,0,0,no
25,25,8,8,2,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,no
90,90,32,32,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
11,11,3,3,0,1,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
229,229,92,92,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,no
10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
54,54,42,42,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,no
15,15,4,4,1,1,1,3,0,0,1,2,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
30,30,7,7,2,2,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,no
53,53,16,16,2,2,2,7,0,2,0,0,0,0,0,0,0,0,0,0,0,no
9,9,1,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,7,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
122,122,23,23,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,2,2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
4,4,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
5,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
37,37,34,34,0,0,2,1,0,5,0,0,0,0,1,0,0,0,0,0,0,no
31,31,28,28,0,0,2,1,0,5,0,0,0,0,1,0,0,0,0,0,0,no
9,9,2,2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
9,9,2,2,0,1,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,yes
57,57,15,15,2,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,no
10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
27,27,6,6,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,no
39,39,31,31,0,0,1,6,0,8,0,0,0,0,1,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
14,14,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,yes
9,9,1,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,yes
31,31,28,28,0,0,2,1,0,5,0,0,0,0,1,0,0,0,0,0,0,no
12,12,3,3,1,1,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
146,146,27,27,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,no
13,13,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,yes
157,157,40,40,2,2,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,no
242,242,37,37,2,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
17,17,3,3,1,1,1,7,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
43,43,18,18,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,no
54,54,20,20,2,2,2,12,0,3,0,0,0,0,0,0,0,0,0,0,0,no
42,42,14,14,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,no
8,8,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,yes
10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
22,22,7,7,1,1,1,6,0,0,1,2,0,1,0,0,0,0,0,0,0,yes
84,84,56,56,2,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
62,62,18,18,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,no
171,171,150,150,0,0,6,10,0,47,0,0,0,0,3,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
24,24,12,12,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,no
9,9,2,2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
30,30,18,18,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,no
27,27,8,8,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,no
11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
9,9,2,2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
63,63,56,56,0,0,4,3,0,13,0,0,0,0,2,0,0,0,0,0,0,no
29,29,17,17,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,no
11,11,3,3,0,1,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
213,213,95,95,4,4,4,3,0,0,0,0,0,0,2,0,0,0,0,0,0,no
85,85,19,19,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,no
27,27,10,10,1,1,1,1,0,0,5,6,0,0,1,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
61,61,17,17,2,2,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,no
403,403,39,39,2,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,no
24,24,12,12,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,no
101,101,89,89,0,0,3,8,0,20,0,0,0,0,2,0,0,0,11,0,0,no
24,24,12,12,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
59,59,18,18,2,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,no
10,10,2,2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
108,108,100,100,0,0,4,2,0,15,0,0,0,0,3,0,0,0,8,0,0,no
11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,2,2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
38,38,16,16,2,2,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,no
150,150,23,23,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,no
109,109,57,57,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
1812,1812,47,47,2,2,2,26,0,0,0,0,2,0,1,0,0,0,0,0,0,no
11,11,3,3,0,1,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,yes
48,48,21,21,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
86,86,54,54,2,2,2,2,0,3,0,0,0,0,1,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
14,14,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
22,22,6,6,1,1,0,3,0,0,2,1,1,2,0,0,0,0,0,0,0,yes
11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
82,82,15,15,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
38,38,9,9,2,2,2,7,0,0,0,0,0,1,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
31,31,27,27,0,0,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,no
55,55,14,14,2,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,no
30,30,7,7,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,2,2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
4,4,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
51,51,17,17,2,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,no
844,844,285,285,0,0,2,1,0,20,0,0,0,0,2,0,0,0,0,0,0,no
10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
4,4,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
23,23,5,5,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,no
341,341,334,334,0,0,3,3,0,30,0,0,0,0,2,0,0,0,0,0,0,no
106,106,46,46,4,4,4,3,0,0,0,1,0,0,2,1,0,0,0,0,0,no
95,95,45,45,3,3,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
30,30,4,4,1,1,1,1,0,0,1,2,1,1,0,0,0,1,0,0,0,yes
9,9,1,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,yes
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
9,9,2,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
44,44,11,11,2,2,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,no
46,45,9,9,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,no
32,32,20,20,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
79,79,13,13,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,no
38,38,12,12,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,no
96,96,36,36,2,2,1,1,0,3,2,3,13,0,1,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
11,11,2,2,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,yes
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
33,33,30,30,0,0,2,1,0,5,0,0,0,0,1,0,0,0,0,0,0,no
220,220,27,27,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
171,171,42,42,1,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
208,208,94,94,4,4,2,2,0,3,2,3,1,0,2,0,0,0,0,0,0,no
45,45,19,19,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,no
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
114,114,34,34,2,2,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,no
4,4,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
67,67,22,22,2,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,no
457,457,450,450,0,0,2,3,0,37,0,0,0,0,2,0,0,0,8,0,0,no
50,50,7,7,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
23,23,8,8,2,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,no
8,7,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
54,54,25,25,2,2,2,4,0,16,0,0,0,0,0,0,0,0,0,0,0,no
9,9,2,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
5,5,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,yes
15,15,2,2,1,1,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,yes
