obj,endobj,stream,endstream,xref,trailer,startxref,Page,Encrypt,ObjStm,JS,Javascript,AA,OpenAction,AcroForm,JBIG2Decode,RichMedia,Launch,EmbeddedFile,XFA,Colors,Malicious
0.706322835,0.706322835,0.030056291,0.030056291,0.007514073,0.007514073,0.007514073,0.015028145,0,0,0,0,0,0.003757036,0,0,0,0,0,0,0,no
0.604612651,0.604612651,0.362767591,0.362767591,0.04030751,0.04030751,0.04030751,0.020153755,0,0,0,0,0,0,0.020153755,0,0,0,0,0,0,no
0.640512615,0.640512615,0.160128154,0.160128154,0,0.160128154,0,0.160128154,0,0,0.160128154,0.160128154,0,0.160128154,0,0,0,0,0,0,0,yes
0.668993608,0.668993608,0.167248402,0.167248402,0.083624201,0.083624201,0.083624201,0.083624201,0,0,0.083624201,0.083624201,0,0.083624201,0,0,0,0,0,0,0,yes
0.66169316,0.66169316,0.147042924,0.147042924,0,0.073521462,0,0.073521462,0,0,0.147042924,0.220564387,0,0,0,0,0,0,0,0,0,yes
0.640512615,0.640512615,0.160128154,0.160128154,0,0.160128154,0,0.160128154,0,0,0.160128154,0.160128154,0,0.160128154,0,0,0,0,0,0,0,yes
0.668993608,0.668993608,0.167248402,0.167248402,0.083624201,0.083624201,0.083624201,0.083624201,0,0,0.083624201,0.083624201,0,0.083624201,0,0,0,0,0,0,0,yes
0.70468574,0.70468574,0.053656275,0.053656275,0.003577085,0.003577085,0.003577085,0.032193765,0,0,0,0,0,0.001788542,0,0,0,0,0,0,0,no
0.658984032,0.658984032,0.2325826,0.2325826,0.038763767,0.038763767,0.038763767,0.135673183,0,0.019381883,0,0,0,0,0,0,0,0,0,0,0,no
0.672992429,0.672992429,0.179464648,0.179464648,0.029910775,0.029910775,0.029910775,0.164509261,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.680451099,0.680451099,0.104684785,0.104684785,0.052342392,0.052342392,0.052342392,0.052342392,0,0,0.104684785,0.157027177,0,0.052342392,0.052342392,0,0,0,0,0,0,yes
0.658145182,0.658145182,0.219381727,0.219381727,0.073127242,0.073127242,0.073127242,0.073127242,0,0,0.073127242,0.073127242,0,0.073127242,0,0,0,0,0,0,0,yes
0.676797821,0.676797821,0.174657502,0.174657502,0.043664376,0.043664376,0.043664376,0.130993127,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.656780745,0.656780745,0.243252128,0.243252128,0.048650426,0.048650426,0.048650426,0.097300851,0,0.048650426,0,0,0,0,0,0,0,0,0,0,0,no
0.658145182,0.658145182,0.219381727,0.219381727,0.073127242,0.073127242,0.073127242,0.073127242,0,0,0.073127242,0.073127242,0,0.073127242,0,0,0,0,0,0,0,yes
0.592402823,0.592402823,0.383319474,0.383319474,0.034847225,0.034847225,0.034847225,0.017423612,0,0,0,0,0,0,0.017423612,0,0,0,0,0,0,no
0.680451099,0.680451099,0.104684785,0.104684785,0.052342392,0.052342392,0.052342392,0.052342392,0,0,0.104684785,0.157027177,0,0.052342392,0.052342392,0,0,0,0,0,0,yes
0.632455532,0.632455532,0.158113883,0.158113883,0.158113883,0.158113883,0.158113883,0,0,0,0.158113883,0.158113883,0,0.158113883,0,0,0,0,0,0,0,yes
0.658145182,0.658145182,0.219381727,0.219381727,0.073127242,0.073127242,0.073127242,0.073127242,0,0,0.073127242,0.073127242,0,0.073127242,0,0,0,0,0,0,0,yes
0.66169316,0.66169316,0.147042924,0.147042924,0,0.073521462,0,0.073521462,0,0,0.147042924,0.220564387,0,0,0,0,0,0,0,0,0,yes
0.702121789,0.702121789,0.083091336,0.083091336,0.008309134,0.008309134,0.008309134,0.004154567,0,0,0,0,0,0,0.004154567,0,0,0,0,0,0,no
0.658145182,0.658145182,0.219381727,0.219381727,0.073127242,0.073127242,0.073127242,0.073127242,0,0,0.073127242,0.073127242,0,0.073127242,0,0,0,0,0,0,0,yes
0.668993608,0.668993608,0.167248402,0.167248402,0.083624201,0.083624201,0.083624201,0.083624201,0,0,0.083624201,0.083624201,0,0.083624201,0,0,0,0,0,0,0,yes
0.583794715,0.583794715,0.398041851,0.398041851,0.010614449,0.010614449,0.010614449,0.021228899,0,0.026536123,0,0,0,0,0,0,0,0,0,0,0,no
0.66647499,0.66647499,0.198660814,0.198660814,0.012816827,0.012816827,0.012816827,0.179435574,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.658145182,0.658145182,0.219381727,0.219381727,0.073127242,0.073127242,0.073127242,0.073127242,0,0,0.073127242,0.073127242,0,0.073127242,0,0,0,0,0,0,0,yes
0.598574889,0.598574889,0.01710214,0.01710214,0.01710214,0.01710214,0.01710214,0.530166331,0,0,0.01710214,0.01710214,0,0.01710214,0,0,0,0,0,0,0,yes
0.516967717,0.516967717,0.474593314,0.474593314,0,0,0.025424642,0,0,0.118648328,0,0,0,0,0.016949761,0,0,0,0,0,0,no
0.668993608,0.668993608,0.167248402,0.167248402,0.083624201,0.083624201,0.083624201,0.083624201,0,0,0.083624201,0.083624201,0,0.083624201,0,0,0,0,0,0,0,yes
0.615147713,0.615147713,0.291385759,0.291385759,0.032376195,0.032376195,0.032376195,0.032376195,0,0,0,0,0,0,0.032376195,0,0,0,0.259009563,0.032376195,0,yes
0.66393226,0.66393226,0.227633918,0.227633918,0.037938986,0.037938986,0.037938986,0.094847466,0,0.037938986,0,0,0,0,0,0,0,0,0,0,0,no
0.676123404,0.676123404,0.169030851,0.169030851,0.056343617,0.056343617,0.056343617,0.056343617,0,0,0.056343617,0.112687234,0,0,0,0,0,0,0,0,0,yes
0.654653671,0.654653671,0.21821789,0.21821789,0.109108945,0.109108945,0.109108945,0.109108945,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.753778361,0.603022689,0.150755672,0,0,0,0,0.150755672,0,0,0,0,0,0.150755672,0,0,0,0,0,0,0,yes
0.658145182,0.658145182,0.219381727,0.219381727,0.073127242,0.073127242,0.073127242,0.073127242,0,0,0.073127242,0.073127242,0,0.073127242,0,0,0,0,0,0,0,yes
0.697053443,0.697053443,0.11796289,0.11796289,0.010723899,0.010723899,0.010723899,0.00536195,0,0,0,0,0,0,0.00536195,0,0,0,0,0,0,no
0.684037699,0.684037699,0.152008378,0.152008378,0.050669459,0.050669459,0.050669459,0.101338918,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.658145182,0.658145182,0.219381727,0.219381727,0.073127242,0.073127242,0.073127242,0.073127242,0,0,0.073127242,0.073127242,0,0.073127242,0,0,0,0,0,0,0,yes
0.698619649,0.698619649,0.093149287,0.093149287,0.023287322,0.023287322,0.023287322,0.023287322,0,0,0.023287322,0.046574643,0.023287322,0.023287322,0,0,0,0.023287322,0,0,0,yes
0.665750286,0.665750286,0.18156826,0.18156826,0.121045507,0.121045507,0.121045507,0.060522753,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.692902328,0.692902328,0.13991297,0.13991297,0.013325045,0.013325045,0.013325045,0.006662522,0,0,0,0,0,0,0.006662522,0,0,0,0,0,0,no
0.683486126,0.683486126,0.085435766,0.085435766,0.085435766,0.085435766,0.085435766,0.085435766,0,0,0,0,0,0,0.085435766,0,0,0,0.085435766,0.085435766,0,yes
0.68680282,0.68680282,0.091573709,0.091573709,0.045786855,0.045786855,0.045786855,0.045786855,0,0,0.091573709,0.137360564,0,0.045786855,0.045786855,0,0,0,0,0,0,yes
0.615867197,0.615867197,0.342148443,0.342148443,0.045619792,0.045619792,0.045619792,0.022809896,0,0,0,0,0,0,0.022809896,0,0,0,0,0,0,no
0.678844233,0.678844233,0.135768847,0.135768847,0.067884423,0.067884423,0.067884423,0.067884423,0,0,0.067884423,0.135768847,0,0,0,0,0,0,0,0,0,yes
0.705008792,0.705008792,0.050566148,0.050566148,0.001944852,0.001944852,0.001944852,0.028200352,0.001944852,0,0,0,0,0.000972426,0,0,0,0,0,0,0,no
0.676954368,0.676954368,0.195960475,0.195960475,0.035629177,0.035629177,0.035629177,0.053443766,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.658145182,0.658145182,0.219381727,0.219381727,0.073127242,0.073127242,0.073127242,0.073127242,0,0,0.073127242,0.073127242,0,0.073127242,0,0,0,0,0,0,0,yes
0.658145182,0.658145182,0.219381727,0.219381727,0.073127242,0.073127242,0.073127242,0.073127242,0,0,0.073127242,0.073127242,0,0.073127242,0,0,0,0,0,0,0,yes
0.66169316,0.66169316,0.147042924,0.147042924,0,0.073521462,0,0.073521462,0,0,0.147042924,0.220564387,0,0,0,0,0,0,0,0,0,yes
0.682288239,0.682288239,0.075809804,0.075809804,0.075809804,0.075809804,0.075809804,0.075809804,0,0,0.151619609,0.075809804,0,0.075809804,0,0,0,0,0,0,0,yes
0.665750286,0.665750286,0.18156826,0.18156826,0.121045507,0.121045507,0.121045507,0.060522753,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.654653671,0.654653671,0.21821789,0.21821789,0.072739297,0.072739297,0.072739297,0.072739297,0,0,0.072739297,0.145478593,0,0,0,0,0,0,0,0,0,yes
0.707106781,0.618718434,0.176776695,0.176776695,0.088388348,0.088388348,0.088388348,0.088388348,0,0,0.088388348,0.088388348,0,0.088388348,0,0,0,0,0,0,0,yes
0.519903357,0.519903357,0.4742978,0.4742978,0,0,0.018242223,0.027363335,0,0.091211115,0,0,0,0,0.009121112,0,0,0,0,0,0,no
0.52150751,0.52150751,0.469356759,0.469356759,0,0,0.026075376,0.026075376,0,0.11733919,0,0,0,0,0.013037688,0.013037688,0,0,0,0,0,no
0.657595949,0.657595949,0.21919865,0.21919865,0.109599325,0.109599325,0.109599325,0.054799662,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.669058594,0.669058594,0.19514209,0.19514209,0.013938721,0.013938721,0.013938721,0.167264648,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.654018393,0.654018393,0.228387375,0.228387375,0.020762489,0.020762489,0.020762489,0.197243642,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.644240169,0.644240169,0.241590063,0.241590063,0.016106004,0.016106004,0.016106004,0.225484059,0,0,0.016106004,0.032212008,0,0.016106004,0,0,0,0,0,0,0,yes
0.658145182,0.658145182,0.219381727,0.219381727,0.073127242,0.073127242,0.073127242,0.073127242,0,0,0.073127242,0.073127242,0,0.073127242,0,0,0,0,0,0,0,yes
0.658145182,0.658145182,0.219381727,0.219381727,0.073127242,0.073127242,0.073127242,0.073127242,0,0,0.073127242,0.073127242,0,0.073127242,0,0,0,0,0,0,0,yes
0.658145182,0.658145182,0.219381727,0.219381727,0.073127242,0.073127242,0.073127242,0.073127242,0,0,0.073127242,0.073127242,0,0.073127242,0,0,0,0,0,0,0,yes
0.658145182,0.658145182,0.219381727,0.219381727,0.073127242,0.073127242,0.073127242,0.073127242,0,0,0.073127242,0.073127242,0,0.073127242,0,0,0,0,0,0,0,yes
0.654653671,0.654653671,0.21821789,0.21821789,0.109108945,0.109108945,0.109108945,0.109108945,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.67216454,0.67216454,0.217464998,0.217464998,0.019769545,0.019769545,0.014827159,0.009884773,0,0.024711932,0,0,0,0,0.009884773,0,0,0,0,0,0,no
0.658145182,0.658145182,0.219381727,0.219381727,0.073127242,0.073127242,0.073127242,0.073127242,0,0,0.073127242,0.073127242,0,0.073127242,0,0,0,0,0,0,0,yes
0.665750286,0.665750286,0.18156826,0.18156826,0.121045507,0.121045507,0.121045507,0.060522753,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.690008715,0.690008715,0.121766244,0.121766244,0.040588748,0.040588748,0.040588748,0.040588748,0,0,0.040588748,0.040588748,0,0.040588748,0.040588748,0,0.040588748,0,0.040588748,0.040588748,0,yes
0.668993608,0.668993608,0.167248402,0.167248402,0.083624201,0.083624201,0.083624201,0.083624201,0,0,0.083624201,0.083624201,0,0.083624201,0,0,0,0,0,0,0,yes
0.658145182,0.658145182,0.219381727,0.219381727,0.073127242,0.073127242,0.073127242,0.073127242,0,0,0.073127242,0.073127242,0,0.073127242,0,0,0,0,0,0,0,yes
0.563944778,0.563944778,0.377516752,0.377516752,0.009321401,0.009321401,0.009321401,0.102535414,0,0.260999236,0,0,0,0,0,0,0,0,0,0,0,no
0.668993608,0.668993608,0.167248402,0.167248402,0.083624201,0.083624201,0.083624201,0.083624201,0,0,0.083624201,0.083624201,0,0.083624201,0,0,0,0,0,0,0,yes
0.668993608,0.668993608,0.167248402,0.167248402,0.083624201,0.083624201,0.083624201,0.083624201,0,0,0.083624201,0.083624201,0,0.083624201,0,0,0,0,0,0,0,yes
0.70223218,0.70223218,0.078755011,0.078755011,0.003281459,0.003281459,0.003281459,0.036096047,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.643412634,0.643412634,0.255146389,0.255146389,0.022186643,0.022186643,0.022186643,0.199679783,0,0.022186643,0,0,0,0,0,0,0,0,0,0,0,no
0.666282531,0.666282531,0.11757927,0.11757927,0.03919309,0.03919309,0.03919309,0.274351631,0,0,0.03919309,0.03919309,0,0.03919309,0,0,0,0,0,0,0,yes
0.630528289,0.630528289,0.270226409,0.270226409,0.045037735,0.045037735,0.045037735,0.045037735,0,0,0.135113205,0.18015094,0,0,0,0,0,0,0,0,0,yes
0.651606573,0.651606573,0.272765542,0.272765542,0.025256069,0.025256069,0.025256069,0.010102427,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.668993608,0.668993608,0.167248402,0.167248402,0.083624201,0.083624201,0.083624201,0.083624201,0,0,0.083624201,0.083624201,0,0.083624201,0,0,0,0,0,0,0,yes
0.511404002,0.511404002,0.487215975,0.487215975,0,0,0.017277162,0.010366297,0,0.041465189,0,0,0,0,0.006910865,0,0,0,0,0,0,no
0.651477627,0.651477627,0.273200295,0.273200295,0.021015407,0.021015407,0.021015407,0.021015407,0,0,0,0,0,0,0,0,0,0,0.010507704,0,0,no
0.615147713,0.615147713,0.291385759,0.291385759,0.032376195,0.032376195,0.032376195,0.032376195,0,0,0,0,0,0,0.032376195,0,0,0,0.259009563,0.032376195,0,yes
0.658145182,0.658145182,0.219381727,0.219381727,0.073127242,0.073127242,0.073127242,0.073127242,0,0,0.073127242,0.073127242,0,0.073127242,0,0,0,0,0,0,0,yes
0.682128644,0.682128644,0.167736552,0.167736552,0.067094621,0.067094621,0.044729747,0.044729747,0,0.011182437,0,0,0,0,0,0,0,0,0,0,0,no
0.668993608,0.668993608,0.167248402,0.167248402,0.083624201,0.083624201,0.083624201,0.083624201,0,0,0.083624201,0.083624201,0,0.083624201,0,0,0,0,0,0,0,yes
0.665750286,0.665750286,0.18156826,0.18156826,0.121045507,0.121045507,0.121045507,0.060522753,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.692986198,0.692986198,0.139714959,0.139714959,0.011177197,0.011177197,0.011177197,0.011177197,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.705595794,0.705595794,0.04188798,0.04188798,0.001444413,0.001444413,0.001444413,0.027443849,0,0,0,0,0,0,0,0,0,0.000722207,0,0,0,no
0.680429056,0.680429056,0.18962777,0.18962777,0.022309149,0.022309149,0.022309149,0.022309149,0,0.011154575,0,0,0,0,0,0,0,0,0,0,0,no
0.615147713,0.615147713,0.291385759,0.291385759,0.032376195,0.032376195,0.032376195,0.032376195,0,0,0,0,0,0,0.032376195,0,0,0,0.259009563,0.032376195,0,yes
0.654653671,0.654653671,0.21821789,0.21821789,0.109108945,0.109108945,0.109108945,0.109108945,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.675052741,0.675052741,0.196890383,0.196890383,0.056254395,0.056254395,0.056254395,0.028127198,0,0.028127198,0,0,0,0,0,0,0,0,0,0,0,no
0.668993608,0.668993608,0.167248402,0.167248402,0.083624201,0.083624201,0.083624201,0.083624201,0,0,0.083624201,0.083624201,0,0.083624201,0,0,0,0,0,0,0,yes
0.658145182,0.658145182,0.219381727,0.219381727,0.073127242,0.073127242,0.073127242,0.073127242,0,0,0.073127242,0.073127242,0,0.073127242,0,0,0,0,0,0,0,yes
0.664455494,0.664455494,0.199336648,0.199336648,0.033222775,0.033222775,0.033222775,0.166113874,0,0,0.033222775,0.066445549,0,0.033222775,0,0,0,0,0,0,0,yes
0.665750286,0.665750286,0.18156826,0.18156826,0.121045507,0.121045507,0.121045507,0.060522753,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.623889313,0.623889313,0.332740967,0.332740967,0.003923832,0.003923832,0.003923832,0.006278131,0,0,0,0,0,0,0.002354299,0,0,0,0,0,0,no
0.516394549,0.516394549,0.452729468,0.452729468,0,0,0.03536949,0.028295592,0,0.233438632,0,0,0,0,0.014147796,0,0,0,0,0,0,no
0.674270678,0.674270678,0.185668737,0.185668737,0.009772039,0.009772039,0.009772039,0.146580582,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.658145182,0.658145182,0.219381727,0.219381727,0.073127242,0.073127242,0.073127242,0.073127242,0,0,0.073127242,0.073127242,0,0.073127242,0,0,0,0,0,0,0,yes
0.70359633,0.70359633,0.064276337,0.064276337,0.00688675,0.00688675,0.003443375,0.039024919,0,0.003443375,0,0,0,0,0,0,0,0,0,0,0,no
0.615147713,0.615147713,0.291385759,0.291385759,0.032376195,0.032376195,0.032376195,0.032376195,0,0,0,0,0,0,0.032376195,0,0,0,0.259009563,0.032376195,0,yes
0.66994233,0.66994233,0.218430501,0.218430501,0.00399568,0.00399568,0.00399568,0.002663787,0,0,0.058603305,0.058603305,0,0,0.002663787,0,0,0,0,0,0,no
0.668993608,0.668993608,0.167248402,0.167248402,0.083624201,0.083624201,0.083624201,0.083624201,0,0,0.083624201,0.083624201,0,0.083624201,0,0,0,0,0,0,0,yes
0.666666667,0.666666667,0.2,0.2,0.066666667,0.066666667,0.066666667,0.066666667,0,0,0.066666667,0.066666667,0,0.066666667,0,0,0,0,0,0,0,yes
0.707106781,0.618718434,0.176776695,0.176776695,0.088388348,0.088388348,0.088388348,0.088388348,0,0,0.088388348,0.088388348,0,0.088388348,0,0,0,0,0,0,0,yes
0.654653671,0.654653671,0.21821789,0.21821789,0.109108945,0.109108945,0.109108945,0.109108945,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.689697015,0.689697015,0.137939403,0.137939403,0.039411258,0.039411258,0.029558444,0.078822516,0,0.019705629,0,0,0,0,0,0,0,0,0,0,0,no
0.640512615,0.640512615,0.160128154,0.160128154,0,0.160128154,0,0.160128154,0,0,0.160128154,0.160128154,0,0.160128154,0,0,0,0,0,0,0,yes
0.654653671,0.654653671,0.21821789,0.21821789,0.109108945,0.109108945,0.109108945,0.109108945,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.697486417,0.697486417,0.1153324,0.1153324,0.010984038,0.010984038,0.010984038,0.005492019,0,0,0,0,0,0,0.005492019,0,0,0,0,0,0,no
0.678373852,0.678373852,0.172918825,0.172918825,0.026602896,0.026602896,0.026602896,0.133014481,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.665750286,0.665750286,0.18156826,0.18156826,0.121045507,0.121045507,0.121045507,0.060522753,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.671156055,0.671156055,0.218125718,0.218125718,0.033557803,0.033557803,0.033557803,0.016778901,0,0,0,0,0,0.016778901,0,0,0,0,0,0,0,no
0.700960251,0.700960251,0.085163395,0.085163395,0.004367354,0.004367354,0.004367354,0.052408243,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.615147713,0.615147713,0.291385759,0.291385759,0.032376195,0.032376195,0.032376195,0.032376195,0,0,0,0,0,0,0.032376195,0,0,0,0.259009563,0.032376195,0,yes
0.673750058,0.673750058,0.204166684,0.204166684,0.040833337,0.040833337,0.040833337,0.061250005,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.682323045,0.682323045,0.157459164,0.157459164,0.052486388,0.052486388,0.052486388,0.104972776,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.68387814,0.68387814,0.174458709,0.174458709,0,0,0.034891742,0.027913393,0,0.04187009,0,0,0,0,0,0,0,0,0,0,0,no
0.682288239,0.682288239,0.075809804,0.075809804,0.075809804,0.075809804,0.075809804,0.075809804,0,0,0.075809804,0.151619609,0,0.075809804,0,0,0,0,0,0,0,yes
0.673191256,0.673191256,0.19634745,0.19634745,0.056099271,0.056099271,0.056099271,0.084148907,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.668993608,0.668993608,0.167248402,0.167248402,0.083624201,0.083624201,0.083624201,0.083624201,0,0,0.083624201,0.083624201,0,0.083624201,0,0,0,0,0,0,0,yes
0.629730454,0.607240081,0.337355601,0.337355601,0.044980747,0.044980747,0.044980747,0.022490373,0,0,0,0,0,0,0.022490373,0,0,0,0,0,0,no
0.544536889,0.544536889,0.437574286,0.437574286,0,0,0.019447746,0.087514857,0,0.126410349,0,0,0,0,0,0,0,0,0,0,0,no
0.658145182,0.658145182,0.219381727,0.219381727,0.073127242,0.073127242,0.073127242,0.073127242,0,0,0.073127242,0.073127242,0,0.073127242,0,0,0,0,0,0,0,yes
0.668993608,0.668993608,0.167248402,0.167248402,0.083624201,0.083624201,0.083624201,0.083624201,0,0,0.083624201,0.083624201,0,0.083624201,0,0,0,0,0,0,0,yes
0.676481425,0.676481425,0.150329206,0.150329206,0,0.075164603,0,0.075164603,0,0,0.075164603,0.150329206,0,0,0,0,0,0,0,0,0,yes
0.721994872,0.618852748,0.206284249,0.103142125,0,0,0,0.103142125,0,0,0.103142125,0.103142125,0,0.103142125,0,0,0,0,0,0,0,yes
0.675429034,0.675429034,0.189120129,0.189120129,0.054034323,0.054034323,0.054034323,0.081051484,0,0.027017161,0,0,0,0,0,0,0,0,0,0,0,no
0.7,0.6,0.2,0.2,0.1,0.1,0.1,0.1,0,0,0.1,0.1,0,0.1,0,0,0,0,0,0,0,yes
0.64930947,0.64930947,0.177084401,0.177084401,0,0.059028134,0,0.059028134,0,0,0.177084401,0.236112534,0,0,0,0,0,0,0,0,0,yes
0.658145182,0.658145182,0.219381727,0.219381727,0.073127242,0.073127242,0.073127242,0.073127242,0,0,0.073127242,0.073127242,0,0.073127242,0,0,0,0,0,0,0,yes
0.666666667,0.666666667,0.2,0.2,0.066666667,0.066666667,0.066666667,0.066666667,0,0,0.066666667,0.066666667,0,0.066666667,0,0,0,0,0,0,0,yes
0.673579482,0.673579482,0.180961652,0.180961652,0.02010685,0.02010685,0.02010685,0.160854802,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.589757359,0.589757359,0.387554836,0.387554836,0.03370042,0.03370042,0.03370042,0.01685021,0,0,0,0,0,0,0.01685021,0,0,0,0,0,0,no
0.64930947,0.64930947,0.177084401,0.177084401,0,0.059028134,0,0.059028134,0,0,0.177084401,0.236112534,0,0,0,0,0,0,0,0,0,yes
0.573369089,0.573369089,0.391802211,0.391802211,0,0,0.004778076,0.172010727,0,0.076449212,0,0,0,0,0.004778076,0,0,0,0,0,0,no
0.676481425,0.676481425,0.150329206,0.150329206,0,0.075164603,0,0.075164603,0,0,0.075164603,0.150329206,0,0,0,0,0,0,0,0,0,yes
0.572555768,0.572555768,0.408968406,0.408968406,0,0,0.040896841,0.02726456,0,0.081793681,0,0,0,0,0.02726456,0,0,0,0,0,0,no
0.677540505,0.677540505,0.16354426,0.16354426,0.023363466,0.023363466,0.023363466,0.16354426,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.668993608,0.668993608,0.167248402,0.167248402,0.083624201,0.083624201,0.083624201,0.083624201,0,0,0.083624201,0.083624201,0,0.083624201,0,0,0,0,0,0,0,yes
0.658145182,0.658145182,0.219381727,0.219381727,0.073127242,0.073127242,0.073127242,0.073127242,0,0,0.073127242,0.073127242,0,0.073127242,0,0,0,0,0,0,0,yes
0.656532164,0.656532164,0.131306433,0.131306433,0.131306433,0.131306433,0,0.131306433,0,0,0.131306433,0.131306433,0.131306433,0,0,0,0,0,0,0,0,yes
0.644742109,0.644742109,0.257896844,0.257896844,0.032237105,0.032237105,0.032237105,0.17730408,0,0.032237105,0,0,0,0,0,0,0,0,0,0,0,no
0.668993608,0.668993608,0.167248402,0.167248402,0.083624201,0.083624201,0.083624201,0.083624201,0,0,0.083624201,0.083624201,0,0.083624201,0,0,0,0,0,0,0,yes
0.671989439,0.671989439,0.206765981,0.206765981,0.051691495,0.051691495,0.051691495,0.051691495,0,0.025845748,0,0,0,0,0,0,0,0,0,0,0,no
0.654653671,0.654653671,0.21821789,0.21821789,0.109108945,0.109108945,0.109108945,0.109108945,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.693375245,0.693375245,0.092450033,0.092450033,0.046225016,0.046225016,0.046225016,0.046225016,0,0,0.046225016,0.092450033,0,0,0.046225016,0,0,0,0,0,0,yes
0.682288239,0.682288239,0.075809804,0.075809804,0.075809804,0.075809804,0.075809804,0.075809804,0,0,0.075809804,0.151619609,0,0.075809804,0,0,0,0,0,0,0,yes
0.707095844,0.707095844,0.003675428,0.003675428,0.00056545,0.00056545,0.00056545,0.001696351,0,0,0,0,0,0.000282725,0,0,0,0,0,0,0,no
0.676123404,0.676123404,0.183116755,0.183116755,0.028171808,0.028171808,0.028171808,0.126773138,0,0.014085904,0,0,0,0,0,0,0,0,0,0,0,no
0.520757476,0.520757476,0.471745008,0.471745008,0,0,0.030632793,0.024506234,0,0.104151495,0,0,0,0,0.012253117,0,0,0,0,0,0,no
0.667981237,0.667981237,0.21163762,0.21163762,0.013227351,0.013227351,0.013227351,0.132273512,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.675496342,0.675496342,0.17343825,0.17343825,0.009128329,0.009128329,0.009128329,0.164309921,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.668993608,0.668993608,0.167248402,0.167248402,0.083624201,0.083624201,0.083624201,0.083624201,0,0,0.083624201,0.083624201,0,0.083624201,0,0,0,0,0,0,0,yes
0.69355491,0.69355491,0.135695526,0.135695526,0.015077281,0.015077281,0.015077281,0.015077281,0,0,0,0,0,0.015077281,0,0,0,0,0,0,0,no
0.665750286,0.665750286,0.18156826,0.18156826,0.121045507,0.121045507,0.121045507,0.060522753,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.654653671,0.654653671,0.21821789,0.21821789,0.109108945,0.109108945,0.109108945,0.109108945,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0.668993608,0.668993608,0.167248402,0.167248402,0.083624201,0.083624201,0.083624201,0.083624201,0,0,0.083624201,0.083624201,0,0.083624201,0,0,0,0,0,0,0,yes
0.629527034,0.629527034,0.319606033,0.319606033,0.019370063,0.019370063,0.019370063,0.038740125,0,0.019370063,0,0,0,0,0.009685031,0,0,0,0,0,0,no
0.668993608,0.668993608,0.167248402,0.167248402,0.083624201,0.083624201,0.083624201,0.083624201,0,0,0.083624201,0.083624201,0,0.083624201,0,0,0,0,0,0,0,yes
0.668993608,0.668993608,0.167248402,0.167248402,0.083624201,0.083624201,0.083624201,0.083624201,0,0,0.083624201,0.083624201,0,0.083624201,0,0,0,0,0,0,0,yes
0.678594476,0.678594476,0.182698513,0.182698513,0.052199575,0.052199575,0.052199575,0.052199575,0,0.026099788,0,0,0,0.026099788,0,0,0,0,0,0,0,no
0.663376146,0.663376146,0.221125382,0.221125382,0.03685423,0.03685423,0.03685423,0.128989806,0,0.03685423,0,0,0,0,0,0,0,0,0,0,0,no
0.514096091,0.514096091,0.484436701,0.484436701,0,0,0.009886463,0.019772927,0,0.039545853,0,0,0,0,0,0,0,0,0,0,0,no
0.544465506,0.544465506,0.435572405,0.435572405,0,0,0.072595401,0.0362977,0,0.145190802,0,0,0,0,0,0,0,0,0,0,0,no
0.672767932,0.672767932,0.185011181,0.185011181,0.033638397,0.033638397,0.033638397,0.151372785,0,0,0,0,0,0,0,0,0,0,0,0,0,no
